point_id,longitude,latitude,depth,log_clay_sand,log_silt_sand
ctb0003-sm-dnos-300,-53.779644,-29.640146,6.25,-1.68948062010764,-1.03889305396649
ctb0003-sm-dnos-301,-53.781591,-29.638951,10,-1.62596721438531,-0.815036998168982
ctb0003-sm-dnos-302,-53.779321,-29.636665,6.25,-2.56494935746154,-1.58412010444981
ctb0003-sm-dnos-303,-53.782053,-29.629925,10,0.213574100298059,0.925769475828699
ctb0003-sm-dnos-304,-53.781895,-29.646936,10,-1.42711635564015,-0.27443684570176
ctb0003-sm-dnos-305,-53.78165,-29.643288,10,-2.67414864942653,-2.51999796959927
ctb0003-sm-dnos-306,-53.783971,-29.641426,6.25,-2.484906649788,-2.23359222150709
ctb0003-sm-dnos-307,-53.78928,-29.645178,10,-2.18480205733766,-1.98413136187551
ctb0003-sm-dnos-308,-53.801995,-29.643462,10,-2.67414864942653,-2.51999796959927
ctb0003-sm-dnos-309,-53.798483,-29.638399,10,-1.43848011429046,-0.78170057790139
ctb0003-sm-dnos-310,-53.796176,-29.636379,5,-1.42403468910274,-0.492476485097794
ctb0003-sm-dnos-311,-53.796364,-29.634465,6.25,-2.30258509299405,-1.89711998488588
ctb0003-sm-dnos-312,-53.801775,-29.631777,2,0.27443684570176,1.08091271156871
ctb0003-sm-dnos-313,-53.798727,-29.631263,1.5,-0.693147180559945,0
ctb0003-sm-dnos-314,-53.796921,-29.625943,10,0.194156014440957,0.305381649551182
ctb0003-sm-dnos-315,-53.793425,-29.628681,6.25,0.182321556793955,1.02961941718116
ctb0003-sm-dnos-316,-53.796474,-29.630243,10,-0.361013345537331,0.287682072451781
ctb0003-sm-dnos-317,-53.798254,-29.629007,2,-0.693147180559945,0.606135803570315
ctb0003-sm-dnos-318,-53.802661,-29.635847,1.5,-0.300104592450338,0.674455047547793
ctb0003-sm-dnos-319,-53.803755,-29.637746,5,-0.422856850820034,0.583947888594953
ctb0003-sm-dnos-320,-53.802998,-29.639039,10,0.0465200156348929,0.998528830111127
ctb0003-sm-dnos-321,-53.801426,-29.638301,3.75,-1.02961941718116,0.023530497410194
ctb0003-sm-dnos-322,-53.799553,-29.635547,6.25,-0.693147180559945,0
ctb0003-sm-dnos-323,-53.802428,-29.641051,2,-1.09861228866811,-0.656779536389071
ctb0003-sm-dnos-324,-53.787873,-29.625082,6.25,-0.351397886837889,0.693147180559945
ctb0003-sm-dnos-325,-53.786644,-29.62871,7.5,-1.97408102602201,0.494018505449609
ctb0003-sm-dnos-326,-53.788389,-29.628381,8.5,-2.66258782702545,0.227783930870712
ctb0003-sm-dnos-327,-53.788474,-29.626886,10,-1.89711998488588,0.300104592450338
ctb0003-sm-dnos-328,-53.788732,-29.626399,10,-3.76120011569356,0.264151575041587
ctb0003-sm-dnos-329,-53.788224,-29.627674,3.75,-0.628608659422374,0.587786664902119
ctb0003-sm-dnos-330,-53.789644,-29.627991,7.5,-1.50407739677627,0.441832752279039
ctb0003-sm-dnos-331,-53.790217,-29.627805,7.5,-1.79175946922806,0.476924072090309
ctb0003-sm-dnos-332,-53.79037,-29.622202,10,0.669049628980885,0.593063722002963
ctb0003-sm-dnos-333,-53.793849,-29.623116,6.25,0,0.613104472886409
ctb0003-sm-dnos-334,-53.794571,-29.623717,2.5,-1.17272026082183,0.0689928714869514
ctb0003-sm-dnos-335,-53.795534,-29.62455,2.5,-1.28093384546206,0.405465108108164
ctb0003-sm-dnos-336,-53.797046,-29.626271,10,0,0.532804530484766
ctb0003-sm-dnos-337,-53.796533,-29.626693,10,0.0425596144187959,0.834797697622972
ctb0003-sm-dnos-338,-53.797059,-29.628048,10,0.154150679827258,0.693147180559945
ctb0003-sm-dnos-339,-53.799666,-29.627511,2.5,-1.01160091167848,-0.0953101798043249
ctb0003-sm-dnos-340,-53.795503,-29.629005,2.5,0.182321556793955,1.02961941718116
ctb0003-sm-dnos-341,-53.805933,-29.641887,10,-2.67414864942653,-2.51999796959927
ctb0003-sm-dnos-342,-53.806853,-29.642282,10,-2.63905732961526,-2.12823170584927
ctb0003-sm-dnos-343,-53.807792,-29.64265,10,-2.484906649788,-2.23359222150709
ctb0003-sm-dnos-344,-53.808722,-29.643027,10,-2.66258782702545,-2.37490575457367
ctb0003-sm-dnos-345,-53.809662,-29.643413,10,-2.69687690050408,-2.87919845729804
ctb0003-sm-dnos-346,-53.80773,-29.640775,10,-1.04454506739783,-0.693147180559945
ctb0003-sm-dnos-347,-53.808717,-29.640989,10,-1.32175583998232,-0.916290731874155
ctb0003-sm-dnos-348,-53.809787,-29.641237,10,-1.47590651980958,-1.6094379124341
ctb0003-sm-dnos-349,-53.81069,-29.641407,10,-1.83621123179889,-1.23837423104327
ctb0003-sm-dnos-350,-53.811657,-29.641666,10,-1.80555279136039,-1.58240924004618
ctb0003-sm-dnos-351,-53.807954,-29.649601,10,-2.63905732961526,-2.12823170584927
ctb0003-sm-dnos-352,-53.808951,-29.649417,10,-2.68557734525015,-2.68557734525015
ctb0003-sm-dnos-353,-53.809981,-29.649341,10,-3.11351530921037,-2.70805020110221
ctb0003-sm-dnos-354,-53.811022,-29.649265,10,-1.88454120267902,-2.1722232751308
ctb0003-sm-dnos-355,-53.812053,-29.649189,10,-2.89037175789617,-2.89037175789617
ctb0003-sm-dnos-356,-53.815417,-29.632819,2.5,-1.01693425765384,-0.266628663253949
ctb0003-sm-dnos-357,-53.814453,-29.632308,10,-3.11351530921037,-2.70805020110221
ctb0003-sm-dnos-358,-53.813526,-29.632003,5,-0.693147180559945,-0.126751705639144
ctb0003-sm-dnos-359,-53.812514,-29.631627,10,-2.19722457733622,-2.09186406167839
ctb0003-sm-dnos-360,-53.811566,-29.631305,10,-2.87919845729804,-2.69687690050408
ctb0003-sm-dnos-361,-53.787474,-29.623597,10,0.916290731874155,0.0444517625708338
ctb0003-sm-dnos-362,-53.786729,-29.62428,10,0.125163142954006,0.182321556793955
ctb0003-sm-dnos-363,-53.786023,-29.624881,10,0.287682072451781,0.315081046639895
ctb0003-sm-dnos-364,-53.785329,-29.625572,10,-0.194156014440958,0.111225635110224
ctb0003-sm-dnos-365,-53.784594,-29.626228,10,0.597837000755621,0.54654370636807
ctb0003-sm-dnos-366,-53.775854,-29.637668,6,-1.24171313230878,-0.0689928714869514
ctb0003-sm-dnos-367,-53.775065,-29.638261,7.5,-0.90078654533819,0.541597282432744
ctb0003-sm-dnos-368,-53.774265,-29.638837,10,-0.940983344464527,0.0476280489892547
ctb0003-sm-dnos-369,-53.773475,-29.639413,5,-0.510825623765991,0.550046336919272
ctb0003-sm-dnos-370,-53.772686,-29.639998,5,-0.405465108108164,0.310154928303839
ctb0003-sm-dnos-371,-53.791783,-29.651431,10,-1.58045037556085,-1.32913594727994
ctb0003-sm-dnos-372,-53.790984,-29.652034,10,-1.87877084621768,-1.44345277495984
ctb0003-sm-dnos-373,-53.790196,-29.652664,10,-1.80555279136039,-1.58240924004618
ctb0003-sm-dnos-374,-53.789439,-29.653311,10,-2.35137525716348,-2.35137525716348
ctb0003-sm-dnos-375,-53.788711,-29.653849,10,-2.63905732961526,-2.12823170584927
ctb0003-sm-dnos-376,-53.798455,-29.616411,5,0.287682072451781,0.887303195000903
ctb0003-sm-dnos-377,-53.798779,-29.617297,10,0.622529613345992,0.519875459285909
ctb0003-sm-dnos-378,-53.79908,-29.618103,10,0.566395474920801,0.693147180559945
ctb0003-sm-dnos-379,-53.799403,-29.618962,5,0.559615787935423,0.810930216216329
ctb0003-sm-dnos-380,-53.799727,-29.619839,5,0.390866308687012,0.625705899764413
ctb0003-sm-dnos-381,-53.809508,-29.627858,2.5,-0.622529613345992,-0.102654154060083
ctb0003-sm-dnos-382,-53.808711,-29.628533,2.5,-0.287682072451781,0.0273989741881143
ctb0003-sm-dnos-383,-53.80789,-29.629073,10,-2.38646657697475,-2.85647020622048
ctb0003-sm-dnos-384,-53.807069,-29.629605,2.5,-0.769133087537867,-0.0246926125903715
ctb0003-sm-dnos-385,-53.806321,-29.63018,2.5,-0.351397886837889,0.693147180559945
ctb0003-sm-dnos-386,-53.817653,-29.645264,10,0.389464766761723,0.826678573184468
ctb0003-sm-dnos-387,-53.816633,-29.644952,10,-0.693147180559945,0.123613955967177
ctb0003-sm-dnos-388,-53.815736,-29.644637,10,-1.02338886743052,-1.59393372589814
ctb0003-sm-dnos-389,-53.814786,-29.644251,10,-3.10234200861225,-2.54272622067683
ctb0003-sm-dnos-390,-53.813846,-29.643883,10,-1.51982575374441,-1.06784063000136
ctb0003-sm-dnos-391,-53.803137,-29.613651,5,0.0606246218164348,0.0606246218164348
ctb0003-sm-dnos-392,-53.802267,-29.613174,10,1.17007125265025,1.92990980770887
ctb0003-sm-dnos-393,-53.801399,-29.612732,10,-0.374693449441411,0.362905493689369
ctb0003-sm-dnos-394,-53.800487,-29.612246,10,-0.0800427076735364,0.653926467406664
ctb0003-sm-dnos-395,-53.799588,-29.611823,10,0.246860077931526,0.542324290825362
ctb0003-sm-dnos-396,-53.806504,-29.610721,9,0.297251523467932,0.405465108108164
ctb0003-sm-dnos-397,-53.806146,-29.611576,10,0.22314355131421,0.278713402469021
ctb0003-sm-dnos-398,-53.805798,-29.61245,10,-0.22314355131421,0.42744401482694
ctb0003-sm-dnos-399,-53.805428,-29.61326,10,0.382992252256106,1.43508452528932
ctb0003-sm-dnos-400,-53.805081,-29.614124,8.5,0.138150338480817,0.441832752279039
ctb0004-Forest,-35.138219987036,-8.57963260263453,10,-0.295464212893836,-0.542324290825362
ctb0004-Forest,-35.138219987036,-8.57963260263453,28.5,0.0923733201310151,0.121360857004268
ctb0004-Palma-5,-35.138422147592,-8.5831825185521,12.5,0.242946178610389,-1.49165487677772
ctb0004-Palma-5,-35.138422147592,-8.5831825185521,35,0.281412459438186,-1.74296930505862
ctb0004-Palma-9,-35.1399392421755,-8.56271363492062,7.5,0.320907720080101,-1.12601126285622
ctb0004-Palma-9,-35.1399392421755,-8.56271363492062,32.5,1.30833281965018,-1.20397280432594
ctb0004-Rosário-26,-35.1340140553289,-8.57666604157424,12,0.891998039305111,-0.579818495252942
ctb0004-Rosário-26,-35.1340140553289,-8.57666604157424,40,1.17865499634165,-0.287682072451781
ctb0005-P1,-53.78642589,-29.71285047,7.5,-0.916290731874155,-0.510825623765991
ctb0005-P1,-53.78642589,-29.71285047,21,0.0465200156348929,-1.09861228866811
ctb0005-P1,-53.78642589,-29.71285047,38.5,0.173271721274037,-0.666478933477784
ctb0005-P2,-54.1674194,-29.64256845,10,-0.606135803570316,-0.318453731118535
ctb0005-P2,-54.1674194,-29.64256845,27.5,-0.137201121513485,-0.367724780125317
ctb0005-P3,-54.32826095,-29.64047901,21,-1.77649199709727,-0.996333439547691
ctb0005-P4,-54.32683918,-29.64036014,16.5,-1.68948062010764,-1.03889305396649
ctb0005-P5,-54.343523,-29.64240944,14.5,-0.85566611005772,0.0723206615796261
ctb0005-P5,-54.343523,-29.64240944,38,1.06784063000136,1.64515599503618
ctb0005-P6,-54.40957212,-29.64827225,17,-0.995428052432879,-0.217723483844871
ctb0006-obs_10,-54.0391,-29.6696,25,-1.69644928942373,-0.727048732235627
ctb0006-obs_100,-54.0241,-29.7586,11.5,-2.14658084451746,-1.70474809223843
ctb0006-obs_101,-54.0497,-29.7634,20.75,-2.55389952127495,-3.40119738166216
ctb0006-obs_102,-53.9147,-29.7415,16,-2.20949466992803,-2.20949466992803
ctb0006-obs_103,-53.9033,-29.7511,30,-1.96009478404727,-1.31824089787488
ctb0006-obs_104,-53.7482,-29.7639,16,-0.889857474806,-0.980829253011726
ctb0006-obs_105,-53.7496,-29.7678,16,-0.889857474806,-0.980829253011726
ctb0006-obs_106,-53.7063,-29.782,16,0.0870113769896297,-0.0625203569813339
ctb0006-obs_107,-53.7058,-29.7956,15,-1.28093384546206,-0.554996842079128
ctb0006-obs_108,-53.7256,-29.7967,17.5,-1.66915714713572,-1.34373474670109
ctb0006-obs_109,-53.7092,-29.7958,15,-1.28093384546206,-0.554996842079128
ctb0006-obs_11,-54.0564,-29.6686,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_110,-53.7036,-29.8038,10.5,-1.41908418394288,-0.991640169115942
ctb0006-obs_110,-53.7036,-29.8038,33,-1.19213834667893,-0.72951482473082
ctb0006-obs_111,-53.6975,-29.8288,17.5,-1.66915714713572,-1.34373474670109
ctb0006-obs_112,-53.61,-29.8311,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_112,-53.61,-29.8311,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_113,-53.6877,-29.8414,13,-1.69459572077441,-0.154150679827258
ctb0006-obs_113,-53.6877,-29.8414,32,-1.28519824424852,-0.161268147596122
ctb0006-obs_114,-53.6776,-29.8389,13,-1.69459572077441,-0.154150679827258
ctb0006-obs_114,-53.6776,-29.8389,32,-1.28519824424852,-0.161268147596122
ctb0006-obs_115,-53.6735,-29.8371,13,-1.69459572077441,-0.154150679827258
ctb0006-obs_115,-53.6735,-29.8371,32,-1.28519824424852,-0.161268147596122
ctb0006-obs_116,-53.6677,-29.8368,13,-1.69459572077441,-0.154150679827258
ctb0006-obs_116,-53.6677,-29.8368,32,-1.28519824424852,-0.161268147596122
ctb0006-obs_117,-53.6581,-29.8355,13,-1.69459572077441,-0.154150679827258
ctb0006-obs_117,-53.6581,-29.8355,32,-1.28519824424852,-0.161268147596122
ctb0006-obs_118,-53.649,-29.8346,13,-2.09323486381217,-1.40008768325223
ctb0006-obs_119,-53.6362,-29.83,5,-1.56218502758355,-0.908258560176891
ctb0006-obs_119,-53.6362,-29.83,25,-1.51258808644418,-0.745332933730516
ctb0006-obs_12,-54.0766,-29.6668,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_120,-53.63,-29.8301,5,-1.56218502758355,-0.908258560176891
ctb0006-obs_120,-53.63,-29.8301,25,-1.51258808644418,-0.745332933730516
ctb0006-obs_121,-53.6036,-29.8373,14.5,0.613104472886409,0
ctb0006-obs_121,-53.6036,-29.8373,40,2.164963715118,1.51982575374441
ctb0006-obs_122,-53.6063,-29.8494,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_122,-53.6063,-29.8494,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_123,-53.608,-29.8554,14.5,0.613104472886409,0
ctb0006-obs_123,-53.608,-29.8554,40,2.164963715118,1.51982575374441
ctb0006-obs_124,-53.617,-29.8576,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_124,-53.617,-29.8576,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_125,-53.6212,-29.8659,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_125,-53.6212,-29.8659,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_126,-53.5836,-29.8261,5,-1.56218502758355,-0.908258560176891
ctb0006-obs_126,-53.5836,-29.8261,25,-1.51258808644418,-0.745332933730516
ctb0006-obs_127,-53.5591,-29.7955,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_127,-53.5591,-29.7955,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_128,-53.5524,-29.8509,12.5,-1.6094379124341,-1.08334481653732
ctb0006-obs_128,-53.5524,-29.8509,32.5,-1.72923911224672,-0.831297519040762
ctb0006-obs_129,-53.5535,-29.8534,15,-1.28093384546206,-0.554996842079128
ctb0006-obs_13,-54.0917,-29.6661,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_130,-53.5729,-29.7913,13,-2.09323486381217,-1.40008768325223
ctb0006-obs_131,-53.5879,-29.7795,13,-2.09323486381217,-1.40008768325223
ctb0006-obs_132,-53.5917,-29.7776,6.5,-0.904456274227152,-0.0240975515790605
ctb0006-obs_132,-53.5917,-29.7776,24.25,-1.69644928942373,-0.727048732235627
ctb0006-obs_133,-53.5999,-29.7814,5,-1.56218502758355,-0.908258560176891
ctb0006-obs_133,-53.5999,-29.7814,25,-1.51258808644418,-0.745332933730516
ctb0006-obs_134,-53.6143,-29.8031,19,-1.82161243237774,-1.17498526745268
ctb0006-obs_135,-53.6263,-29.7943,19,-1.82161243237774,-1.17498526745268
ctb0006-obs_136,-53.6356,-29.7868,19,-1.82161243237774,-1.17498526745268
ctb0006-obs_137,-53.6416,-29.7663,12.5,-1.63974326192943,-1.20896034583698
ctb0006-obs_137,-53.6416,-29.7663,32.5,-1.30992138233532,-1.14740245283754
ctb0006-obs_138,-53.9062,-29.6998,20.75,-2.55389952127495,-3.40119738166216
ctb0006-obs_139,-53.9121,-29.7008,30,-1.96009478404727,-1.31824089787488
ctb0006-obs_14,-54.1058,-29.6643,11.5,-2.85647020622048,-2.38646657697475
ctb0006-obs_14,-54.1058,-29.6643,36.5,-2.14658084451746,-1.70474809223843
ctb0006-obs_140,-53.9192,-29.704,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_141,-53.9414,-29.7105,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_142,-53.9525,-29.7189,21,-1.015920572823,-1.015920572823
ctb0006-obs_143,-53.953,-29.7205,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_144,-53.9588,-29.7271,20.75,-2.55389952127495,-3.40119738166216
ctb0006-obs_145,-53.9743,-29.7288,14,-0.924258901523332,-1.65822807660353
ctb0006-obs_145,-53.9743,-29.7288,34.5,-1.71079040669439,-3.72569342723665
ctb0006-obs_147,-54.0022,-29.7076,21,-1.015920572823,-1.015920572823
ctb0006-obs_148,-54.0017,-29.6965,27,-1.2299482907292,-1.40179854765586
ctb0006-obs_149,-53.9706,-29.6873,11,-2.12026353620009,-1.54489939129653
ctb0006-obs_15,-54.0271,-29.6644,27,-1.2299482907292,-1.40179854765586
ctb0006-obs_150,-53.9457,-29.6964,12.5,-1.41908418394288,-0.991640169115942
ctb0006-obs_151,-53.9356,-29.7005,12.5,-1.41908418394288,-0.991640169115942
ctb0006-obs_152,-53.9353,-29.7031,12.5,-1.41908418394288,-0.991640169115942
ctb0006-obs_153,-53.9025,-29.8717,10,-0.405465108108164,0.105360515657826
ctb0006-obs_153,-53.9025,-29.8717,33,0.287682072451781,0.887303195000903
ctb0006-obs_156,-53.8749,-29.8974,10,-0.405465108108164,0.105360515657826
ctb0006-obs_156,-53.8749,-29.8974,33,0.287682072451781,0.887303195000903
ctb0006-obs_157,-53.8769,-29.9047,13.5,-0.9075570519054,-1.04731899428056
ctb0006-obs_158,-53.8768,-29.9091,13.5,-0.9075570519054,-1.04731899428056
ctb0006-obs_159,-53.8682,-29.925,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_16,-54.0283,-29.6576,27,-1.2299482907292,-1.40179854765586
ctb0006-obs_160,-53.8689,-29.9352,10,-1.68639895357023,-3.00815479355255
ctb0006-obs_160,-53.8689,-29.9352,35,-0.847297860387204,-1.84054963339749
ctb0006-obs_161,-53.8718,-29.9572,10,-1.68639895357023,-3.00815479355255
ctb0006-obs_161,-53.8718,-29.9572,35,-0.847297860387204,-1.84054963339749
ctb0006-obs_162,-53.861,-29.9587,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_163,-53.8491,-29.9544,10,-1.68639895357023,-3.00815479355255
ctb0006-obs_163,-53.8491,-29.9544,35,-0.847297860387204,-1.84054963339749
ctb0006-obs_164,-53.8444,-29.943,10,-1.68639895357023,-3.00815479355255
ctb0006-obs_164,-53.8444,-29.943,35,-0.847297860387204,-1.84054963339749
ctb0006-obs_165,-53.836,-29.9314,13.5,-0.9075570519054,-1.04731899428056
ctb0006-obs_166,-53.8284,-29.9244,10,-2.51230562397612,-1.30833281965018
ctb0006-obs_166,-53.8284,-29.9244,37.5,-2.20949466992803,-2.20949466992803
ctb0006-obs_167,-53.8203,-29.9114,10,-1.68639895357023,-3.00815479355255
ctb0006-obs_167,-53.8203,-29.9114,35,-0.847297860387204,-1.84054963339749
ctb0006-obs_168,-53.84,-29.8959,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_169,-53.8544,-29.8943,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_17,-54.0316,-29.6518,27,-1.2299482907292,-1.40179854765586
ctb0006-obs_170,-53.9237,-29.8744,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_170,-53.9237,-29.8744,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_171,-53.9546,-29.8741,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_171,-53.9546,-29.8741,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_172,-53.942,-29.8976,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_172,-53.942,-29.8976,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_173,-53.9431,-29.9403,20.5,-1.66500776358891,-1.81915844341617
ctb0006-obs_174,-53.9406,-29.9565,20.5,-1.66500776358891,-1.81915844341617
ctb0006-obs_175,-53.9373,-29.9771,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_176,-53.9271,-29.9874,10,-2.22462355152433,-1.41369333530801
ctb0006-obs_177,-53.9844,-29.8529,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_177,-53.9844,-29.8529,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_178,-54.0086,-29.8525,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_178,-54.0086,-29.8525,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_179,-54.0181,-29.8901,16,-1.20397280432594,-0.356674943938732
ctb0006-obs_18,-54.0143,-29.6505,11.5,-2.85647020622048,-2.38646657697475
ctb0006-obs_18,-54.0143,-29.6505,36.5,-2.14658084451746,-1.70474809223843
ctb0006-obs_180,-54.0125,-29.9158,16,-1.20397280432594,-0.356674943938732
ctb0006-obs_181,-54.0108,-29.9276,17,-1.94591014905531,-1.25276296849537
ctb0006-obs_182,-54.0257,-29.9435,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_182,-54.0257,-29.9435,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_183,-54.0278,-29.9485,10,-2.22462355152433,-1.41369333530801
ctb0006-obs_184,-54.0339,-29.9536,10,-2.22462355152433,-1.41369333530801
ctb0006-obs_185,-53.9724,-29.8377,30,-1.96009478404727,-1.31824089787488
ctb0006-obs_186,-53.9676,-29.8309,12.5,-2.54944517092557,-0.724895878874526
ctb0006-obs_187,-53.9633,-29.8309,12.5,-2.54944517092557,-0.724895878874526
ctb0006-obs_188,-53.9487,-29.8384,15,-1.36948724280351,-0.819440905884238
ctb0006-obs_188,-53.9487,-29.8384,40,-1.36948724280351,-0.819440905884238
ctb0006-obs_189,-53.9312,-29.8297,12.5,-2.54944517092557,-0.724895878874526
ctb0006-obs_19,-54.0175,-29.6403,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_190,-53.9266,-29.8282,12.5,-2.54944517092557,-0.724895878874526
ctb0006-obs_191,-53.9223,-29.8287,30,-1.96009478404727,-1.31824089787488
ctb0006-obs_192,-54.0886,-29.677,25,-1.69644928942373,-0.727048732235627
ctb0006-obs_193,-54.0875,-29.683,14,-1.69167601067107,-2.02814824729229
ctb0006-obs_194,-54.0836,-29.6902,19,-0.749236647210989,-1.06289420606603
ctb0006-obs_195,-54.0875,-29.6936,21,-1.015920572823,-1.015920572823
ctb0006-obs_196,-54.0891,-29.6948,25,-1.69644928942373,-0.727048732235627
ctb0006-obs_197,-54.0898,-29.6993,21,-1.015920572823,-1.015920572823
ctb0006-obs_198,-54.0975,-29.7031,21,-1.015920572823,-1.015920572823
ctb0006-obs_199,-54.1007,-29.6989,21,-1.015920572823,-1.015920572823
ctb0006-obs_2,-53.8912,-29.6886,20.75,-2.55389952127495,-3.40119738166216
ctb0006-obs_20,-54.0466,-29.6373,11.5,-2.85647020622048,-2.38646657697475
ctb0006-obs_20,-54.0466,-29.6373,36.5,-2.14658084451746,-1.70474809223843
ctb0006-obs_200,-54.107,-29.6928,21,-1.015920572823,-1.015920572823
ctb0006-obs_201,-54.1097,-29.6839,11.5,-2.85647020622048,-2.38646657697475
ctb0006-obs_201,-54.1097,-29.6839,36.5,-2.14658084451746,-1.70474809223843
ctb0006-obs_202,-54.1232,-29.6947,11.5,-2.85647020622048,-2.38646657697475
